"","start","end","deviceid","consensus_note","region","district","settlement","settlement_other","idp_settlement","idp_settlement_name","resp_gender","resp_age","guardian_present","breadwinner","household_expenditure","household_expenditure/father","household_expenditure/mother","household_expenditure/adult_male","household_expenditure/adult_female","household_expenditure/male_14_17","household_expenditure/female_14_17","household_expenditure/male_13","household_expenditure/female_13","hh_ids","hh_children","males_0_6m","females_0_6m","males_6m_4y","females_6m_4y","males_5_12","females_5_12","males_13_15","females_13_15","males_16_17","females_16_17","males_18_40","females_18_40","males_41_59","females_41_59","males_60_over","females_60_over","total_hh","children_vaccine_age","children_0_4","school_age_male","school_age_female","school_age_total","total_children","total_hh_confirm","person_with_disabilities","no_difficulty","minor_difficulties","some_difficulties","a_lot","cannot_carry","plw","chronic","yes_no_host","hosting_idp","yes_no_idp","yes_no_returnee","region_idp","district_idp","settlement_idp","settlement_idp_other","returnee_country","returnee_country_other","returnee_area","returnee_area_other","returnee_settlement","returnee_settlement_other","registered_return","refugee","country_origin","left_aoo","arrived_current","difference_arrived_today_days","difference_arrived_left_days","locations_lived","disp_why1","disp_why2","dest_loc_why1","dest_loc_why2","returnee_remain_here","when_continue","region_intended","district_intended","settlement_intended","settlement_intended_other","separated_members","separated_boys","separated_girls","separated_male_assets","separated_female_assets","separated_male_other","separated_female_other","separated_reasons","separated_reasons_other","primary_degree","secondary_degree","vocational_degree","tertiary_degree","enrolled_boys_5_12","enrolled_girls_5_12","enrolled_boys_13_17","enrolled_girls_13_17","boys_enrolled","girls_enrolled","enrolled_total","not_enrolled_total","attend_boys_5_12","attend_girls_5_12","attend_boys_13_17","attend_girls_13_17","boys_attend","girls_attend","attend_total","not_attend_total","attend_previous","time_school","access_school","school_barrier_first","school_barrier_second","school_barrier_third","school_barrier_other","cash_education","cash_education_other","uuid"
"266","2019-06-04T12:03:30+0300","2019-06-04T13:14:06+0300","deviceID00000005","no","bakool","borama","f","ozKEPUDbsuVAMFIsjCtjtaUrrmlLtq","no","IMRZKsHMTocIEwNmCwoPYhIiaZlmMAbfXI","male","age96_100","no","female_13","mother adult_male adult_female male_14_17 female_14_17 male_13 female_13",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"no","no",24,22,19,23,21,20,20,24,20,16,21,22,17,22,20,21,332,127,88,61,60,121,209,"yes","yes",22,20,21,20,20,"yes","no","yes","no","no","yes","awdal","rab_dhuure","d","RSfTpRsV","yemen","yGUKHRfyhEvVgEfYVNPKcDsdrUBODReFaTSbZPKKZSynOCSSoZdTRihyRTxbTauTmUKAVuncKzPUS","other","BUvsnQcXyhQwEzXjrprTAiFAbNpMMeEaaRajBk kzTuTRKTbBInkMKNCErQwURDK","kobe","hLFoJreSgaQOAMfbAOBuIqRiecFdLiTdVFDmlzIeZMTagJxiyimRHGfpqGVpsZROkAxmaAahgCoVWMltpmn HZMfA","no","yes","wDxhcfEyYjYgbJIQCEGZeTuBjqcMnNxumNyl OJEM AFQzXXLuonedEqKMFASHCDmk","2019-06-04T12:04:12+0300","2019-06-04T13:09:12+0300",NA,NA,22,"pressure_authorities","livestock_disease","work_income","health_ser","dontknow","next_week","awdal","ceel_barde","d","ytrfgmAexmbPsrK bkNQmKDNmBAOpjkyIDyjSYLZX pGfPImbUmoeQRwMWOVrWFKDABhgfnoVbkbcBhLyipv","no",20,18,19,22,20,23,"other","znGEEUpxMYgiAUCkBkJstAjYxQBQvjx",18,21,19,20,19,19,20,22,39,41,80,41,23,21,24,19,47,40,87,34,"all","16_30","yes","other","cannot_go","overcrowded","FJXXcbMVDJMSfQnDhaZvdClxKclwoomQHMWbeSXYQU vYcoULrDIVOpPRGGHdAnMyznNvUvyGn FABBTwKwMTrv","dont_want_support","jCOBdBQQsZIAyH","f34025b7-d154-474e43-9b9394-de9fa4582630"
"267","2019-06-04T10:32:30+0300","2019-06-04T12:42:21+0300","deviceID00000008","yes","bakool","borama","l","JiNvwytNlrFCYJINgtnIOGSlqqkPZNclqTk ez hJoRyweOOeBVbHLKPni","yes","IdjoCwzYKCFjcAkGYlGmCsOOhmYBLIZ pYMpiNSZOsTlslEQdCLuXEYmhOGilPTkWKbNHkTDHuxSUGuKnyMRXAsLHkbkKzPZ","male","age15_17","no","father","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no","yes",20,18,22,18,20,15,15,22,24,17,20,22,19,16,21,24,313,112,78,59,54,113,191,"yes","yes",20,18,20,20,21,"yes","yes","yes","no","yes","no","awdal","borama","j","ltrooxmljIPSUUZUOgHLVjUgnvzuujRqiwmcLyjSDXJTgXWJLLZlXeaPmkMJWamZBZeyYRoeEr","yemen","ioGsoWsaRaW MkLABoHBAowjgMWwbGuBsINOxzYMtTNcVvceGJJMAwByGynUUaNJIqPKBgKJKnvWuzUcWXKE","dollo_ado","tELupQSSOmbp","other","SNoCTLormbROEnrjbmGNFbT","yes","no","QLLayZFSawvGtCldPOjZwqhhUm oM F","2019-06-04T12:04:49+0300","2019-06-04T11:10:38+0300",NA,NA,19,"threats","threats","health_ser","none","yes","next_month","awdal","borama","j","bJP","no",19,24,19,23,21,22,"conflict","isVcweSOfKsfuMgaeHYzplPqEGiWdEAjOgznpQDQKweryOJMChUtuMSguUAVMTxHoMLEZ",19,16,22,18,17,22,23,21,40,43,83,30,19,21,24,17,43,38,81,32,"none","under15","no","curriculum","not_functioning","no_interest","wqYEbhYIB VRiGnnnVjPtXjcUiFXHjqmtPlwJNaZMPrgdQh","cash","ypjVJZTfVimBQbgCLGpJwV","a0bd452c-a154-434d48-9b929e-9a87321d0f5c"
"268","2019-06-04T12:06:20+0300","2019-06-04T12:48:11+0300","deviceID00000000","yes","bakool","baki","d","MkJUebWDzJFCFTXCTF","no","GN blghcPdpOpo","male","age71_75","yes","adult_female","adult_male male_14_17 male_13",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"no","no",19,19,20,20,19,22,23,16,18,21,21,21,21,20,22,19,321,120,78,60,59,119,197,"yes","yes",21,18,21,18,22,"yes","yes","no","yes","no","yes","awdal","rab_dhuure","f","b XyCiwNLmvWaklBxgy oRZHBBRGqHQwBkwMRQjnDanxxnl","egypt","RKUYXeDpUuTMsYoUdYeIeaketSXAttfVsVyPGeiAjOIBQfkOdfJ","other","IhPabtBzolhRH","dagahaley","JbqKvjBJehQDlsbOJPpEQCTUlnYWWsXmUbGCDOEMACceUPBJFOgdBFIQSWvsAFWRYsrIOPJstPWOCWQaVivn lhtGBUaVbv","yes","no","QshBQkJwakrgKEZ","2019-06-04T11:57:31+0300","2019-06-04T11:46:22+0300",NA,NA,20,"lack_water","pressure_hc","food_dist","food_dist","yes","more_six_months","bakool","ceel_barde","k"," COHwPXUdFzoQeBzzKgCGsqzPsMvliJuwCtjfcuwMpAObLAkFvmTDTjPeIXUsEYo qvfKIwlbMTwXaUgQXJBumGDC","yes",22,20,20,21,22,20,"conflict"," cNxAUReNfjAzoQpcfMqMdmmAwupLxivOyEruZdpuTuabMyMOqloemizsoqeGCidFyaNYwfOUoswkcwwJYaqHMVpZeSWGgfL",23,20,18,21,14,21,22,18,36,39,75,44,20,20,23,23,43,43,86,33,"none","16_30","yes","wash","no_school","no_interest","OxiJVSLQgTTHnL","other","hikwaBHWxEkkYx ZSccdoj","36d19052-72c1-46454d-b1b0b3-f7536ea19d8c"
"269","2019-06-04T12:15:12+0300","2019-06-04T11:58:38+0300","deviceID00000003","no","bakool","ceel_barde","f","dCpOrvIpdg XNrAOPPqhcLWLQHBPTnjuMiDgyZoxfUnyipquTxEFnNpHmKWzrZlnegpfovxrizsvXfOwZ","yes","zniEO smURqPJOcGLgDbmSDJWEBcFQzNppbwYQugSFBNPOvxDQlaYBbOaQmdEfgQwXbaGycGToEAmQHInBXwgxkFFeHEaStu","male","age15_17","yes","adult_female","mother male_14_17 female_14_17 male_13 female_13",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"yes","no",20,23,23,20,20,17,23,19,18,20,21,22,19,17,18,19,319,122,86,61,56,117,203,"yes","no",21,21,21,14,22,"yes","yes","no","no","yes","yes","awdal","borama","l","qXvDKfGldvUroJbebJzGbAwKlBofvNeGUGwqXJI","eritrea"," iwOvwTItVUbyrzgZunjtiHzynsPqZFLHajKJYAlvwrMwfIMWpIqEDCQMLUQFYRG","other","ZCqKmBUlSzDFQNnzmVYnkZ zUToqtQXMSzmyXtUxphMVgpLWPYgbfrblKShPnPBpRNtVpBUJHYbgPlSdYiwLUQGbkrODcD","sheder","WbOFxuQKpMQjEtvHDAQWTszxJhrJJSinhxxCUpaYwjXDTjv IqtGqAlaEoA  EueV","yes","yes","yuATHrfmHns AGpFXCxVmnUzHLtoEuFVNzVzPXjyDAMPe","2019-06-04T12:50:29+0300","2019-06-04T10:30:24+0300",NA,NA,23,"threats","dontknow","shelter","family","elsewhere_country","next_three_months","awdal","ceel_barde","k","aCPN JeRpid  YBfbsrCLTKCi TRATArLtdNSeFCXjJIEXSNCnYIcxxJuIXCAvHjcRGDtIRUGtUTdhNXtjsNTNbTpHRTKF","no",18,18,23,19,20,22,"other","apbRiuzpfjsXTrRIfgjPgqRxWxXgLDvUfjXnrEBEYftgXdJHxuTHkYThaVZTBbJUGDuQPIalOkzqfwVyzVDVIbKErtaavI",19,24,19,20,20,19,19,22,39,41,80,37,21,15,20,19,41,34,75,42,"none","91_120","no","no_school","not_safe","overcrowded","IetFRErzyUTwDmimMoKQhWmAFVpzQGeKkNpZrwGRyloJUTcZt","dnk","gWeqgye","1823c956-15df-424043-9d9694-fa4d03c2e6b7"
"270","2019-06-04T10:51:40+0300","2019-06-04T11:19:27+0300","deviceID00000003","yes","awdal","ceel_barde","l","jPczRcEGkdOBszHrTKK KSQQCOGtBfqJmvDpzlOLUKWiRSFCtFNmKVEqNieQs","yes","KKchQKOGiFkUmodByJZXqYdjnSyxYmqvqspAtWNUqCCsFJyEUTxQHFaNwrJkFlODeR","female","age91_95","yes","female_13","male_14_17 male_13 female_13",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"yes","yes",19,23,16,21,22,18,22,20,21,20,20,21,20,20,22,20,325,119,79,65,58,123,202,"no","no",22,20,17,18,23,"no","no","yes","yes","no","yes","awdal","rab_dhuure","j","ekozBIevrihonNBzosdNplRmarGrrzvXlxBykXlzJhXjvVwWFKEjNc","other","cMdDJxOrlStVohnPr  RGiYIawvDgWfIMfPNPjVpGEG","nairobi","OXdHOUNquFbSLgqnEadCbMSCAcgmGLMC","other"," QtaGGxCcXoVPPbAXIszo MnoMqlaTLcKGalTWvmiQcUCHSuCXMELSNeswfZtKHcvbppnyLowI LDeJekAmhCN","no","yes","XyrXiwNlSLGXJIw vpLsNXRokoHowydfUgdWcZOtdhqRnflxtbTFWTBJHqtUQEREOAFoMFmOygzYokzlNAWlqDizMzPtH","2019-06-04T10:55:55+0300","2019-06-04T11:20:33+0300",NA,NA,19,"pressure_authorities","lack_health","cash","educ_ser","elsewhere_somalia","next_three_months","awdal","borama","e","gAhllXuGMgBl EFHgDeTQYukp tcbhLvJaGrZ","yes",19,19,21,22,19,21,"other","BxDCLf KISfPRqpFLyyDlaecYKiQdQKcXWYdvfHxhEUVkgBFExi oWiYSnczUWnPpjgqLVAbdlj MYQVXEzqAMsEuKFwP",16,18,21,19,23,19,20,22,43,41,84,39,22,21,19,20,41,41,82,41,"all","91_120","yes","no_school","chores","parents","lSJUmVifrQzNNvPqfKIvBKlabsOXDszGvWFsTgqQwaTxNfbjHMJl aykfURccTIEPEFJbLznUGfBhQAfRsjsSXKrhgRpP","cash","icUzTPtPMYXTXtyFfuurzGkJFzbntliPBtgJGdexFOYllIMUjVVuUePWgdnIJmAqurfqIBALiVNuJLutwARMmQoRhTLTOd QU Tr","5c2a3479-4507-464440-b1beb6-4e0297ad6fbc"
"271","2019-06-04T12:17:20+0300","2019-06-04T12:01:08+0300","deviceID00000001","yes","awdal","baki","i"," KGWImyJyvDUGsCp","yes","IdpAbeM MFGsaTQgFBZ","male","age36_40","no","male_14_17","father male_13",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"yes","no",20,20,20,15,22,20,20,23,22,18,16,20,18,18,17,19,308,120,75,64,61,125,200,"no","yes",18,18,18,21,22,"no","yes","no","no","no","yes","awdal","rab_dhuure","g","ZiZ vFDLpegLgdurkRQWYaMsxFOa hGPwvBHgaqubCmRITxGEDqcEOvjikpFKpSCQzngNvhJVMXeZc","yemen","AAMXGxBQziMUZlnrOUOXxtANNJ AQqCVSwFBvYkrleqpO","dollo_ado","jFC IyaYyroKztYfQervcfpOwDWJYtAFFnqXUXGWNUnKipGPnZZaINgJYzoZV","bokolmanyo","ePnqeGHMOwsnWzSMGCUZFBViJfIBBHFjvFsgdYpBdCbvdmKkKHHZKFRNAvAFCFm","no","yes","GpCNKYlvANUeEJVXPLKpkk XzVjUUvRGerIxbkpBercH","2019-06-04T10:47:51+0300","2019-06-04T13:09:37+0300",NA,NA,22,"lack_water","pressure_hc","cash","family","yes","next_three_months","bakool","borama","l","W ","yes",20,21,19,16,22,16,"drought","tAdzwAsEHWKPcDTdLTPYKRCYwhqx",18,23,19,16,17,19,20,22,37,41,78,47,19,22,21,19,40,41,81,44,"some","91_120","no","overcrowded","not_functioning","not_functioning","sCRzqvFzsVVvgfMltJsfTZtDTFtxAbXXBDewXMognqeeeHsAWfQxbDHcNQjLyPAoodQSfukNNHlZsnfSygxvy","no_reply","ZLOSRzfTWetRVNwztsYG ","a6b83d41-2b6a-45414b-838e8d-a6d597321b48"
"272","2019-06-04T11:22:08+0300","2019-06-04T12:53:49+0300","deviceID00000000","no","awdal","baki","j","oCpvupnqbjsoUtAQvTxGGmzvFVry KRFqxotfsxGJBc","yes","reKPCxoDlBFRPe","female","age71_75","yes","female_14_17","adult_male female_14_17 male_13",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"yes","yes",17,20,20,20,21,23,17,20,20,16,18,17,16,19,21,23,308,121,77,58,59,117,194,"yes","yes",20,18,18,20,21,"no","yes","yes","no","yes","no","bakool","rab_dhuure","g","SgLKfFizwnpjDcZkrnC OeFeXasrWsLeoMNISnjCtYzscxWlPYqDuiIcPLnRdmqeGJqyjZfMmFFHRVRbovQlMXLZKHfhH","kenya","LNOFImmccPbXmuHeysQaNhsQISwgVAFmjTTquaWplhCMDjxVPWn VcYNzKbKuuKnL","other","LImDwXBXG BbJBhUa qNYgV cAdrwxbr lbDqZOS","aw_barre","oTXeYFmrDDPwgGabqpgQVEzpAoOgZTrYQYlHNlUXzSQBqV","no","no","ugCntbVDrRZzrJklYC wRXL UpMQmyPjCeaJxwtmgItwvIWfpVRZsbBqcjIC TUp ","2019-06-04T12:21:58+0300","2019-06-04T10:46:16+0300",NA,NA,18,"drought","lack_water","food_dist","protection","yes","more_six_months","bakool","ceel_barde","g","atpKLqUDfISOdISMiqEEAkSgGhdnroxHPaqNbtg","no",16,18,18,21,17,21,"conflict","PTXtiI",21,21,20,19,21,20,21,19,42,39,81,36,19,21,21,21,40,42,82,35,"some","16_30","no","lack_teachers","chores","registration","chSJUoXufB ZZTZmCdoPxOiEPyuTYr FdfuNcVmFPMMoemwvlwUwNCZmuVEpWNBQFMgrKmE","dont_want_support","nkOHfvZ MhSUfn xPQPAEzBdkRwVnvZAPyLtZHwoIUe","bc815e62-6e35-4a4742-b0b9ba-3d946287e01f"
"273","2019-06-04T11:27:05+0300","2019-06-04T12:10:50+0300","deviceID00000008","yes","bakool","borama","j","QWBUAXZEmhHgRDJVuZog QsoEcsyP","no","RtiuilaGjTylSpbwAVZzTf JmqaAvfNWJpeXLL","male","age46_50","yes","male_13","father female_13",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"no","no",22,21,22,25,20,20,19,22,20,18,24,21,17,22,21,18,332,128,90,59,60,119,209,"yes","no",22,21,20,21,22,"no","yes","yes","no","yes","no","awdal","ceel_barde","g","ykenjTpqLnwGMkftOUexYyHaPsgtQChgzz","eritrea","IOlQOQrAHMCPljMkkazZoXjKIIZronfO hCTsvwkzZmGaVjtZUCQsKQiXEEdnuHkQYPlzDpOwovkfvFyWyZqUXhY","dadaab","FWIswmdouJkTJXFdIGXBbxnzsxotfRnvNhyCISlOxWGuAEVXFeDClMoTSPBvvuknrwxXaohhfjGaxcgTrvRxKqVvUvOMRjriYB","kambioos","KBXGXGhbxziXBAeruxUBtRbyjXRRhumHiVLTgwztkNPMJYBACRin","no","yes","EnmVSqnFiGSMtQVMMYaxRwnhAfomFUToEsKuisfYCqUCVtvgiAwBJQHDhqqYPRMFrMiumnyWsOVPAOactfzepkLuSitFowjKfW","2019-06-04T10:43:23+0300","2019-06-04T12:36:15+0300",NA,NA,21,"arrival_ags","threats","cash","protection","yes","more_six_months","bakool","baki","k","ABFkJnqywlNDNLyxMQxLSrSXugwJEkRJF","yes",20,22,19,22,19,19,"drought","GPoBwIruCeotPZajyLESIYch PKuUzxKizARTHvOLpYK",21,21,22,21,22,20,16,15,38,35,73,46,21,20,21,24,42,44,86,33,"some","16_30","no","poor_infrastrcture","curriculum","other","aAaLbr grjFGrPyntIrWLxUwOwMyQXBDGErjztYFkrYSmOVRyhARVJlCTmMICsyNcgtqZcDsFiBchmXHH","other","OvcZYyH UbagdJxKKFHcha ZgFmKwDpKTkNNqRZREWNoZEOGyWN","2db9a570-c9f4-4a4544-858288-75f924adbc68"
"274","2019-06-04T11:52:37+0300","2019-06-04T11:31:40+0300","deviceID00000000","yes","awdal","ceel_barde","k","pkRLWIMTaSQvPHmwoDtehMICYugMDNfRCPlwkXJfeWW","yes","kTbYqzjzVdBeFWSxgIzkdQ CCOsWnxGSZ myqZMpCOrICTqTZwaJkiKSWIbFLdvtFxnR","female","age91_95","no","adult_female","adult_male adult_female male_14_17",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"yes","no",16,18,23,20,18,22,23,20,22,20,21,21,23,20,21,22,330,126,77,63,62,125,202,"yes","no",20,23,19,16,20,"yes","yes","yes","no","no","no","bakool","ceel_barde","f","zVqLs kefcoxFyUTMqUeE FRXELHpVPKkZxzZG","tanzania","ExtnvyuW DbIlpUOZr gVbEHMNHAmehCCLMkkxNdHQLihfpXHZXpaFKDHXCJTYZJMDKceGqKMEuASME","kakuma","hmBOfOtGsiglHXMGfauZIN cmPgCeiTgMAy","kambioos","wtWtuRDvZLAFDRPpm qdicLFZ","yes","no","RkPvVTFoyoOsubnkMtUnODBkwATyKUAbmAmchiESjJaxCJKHBoJlZXbb uuYetVeRHVLkIMnlKLefd","2019-06-04T11:22:27+0300","2019-06-04T10:33:59+0300",NA,NA,20,"pressure_authorities","dontknow","food_dist","none","elsewhere_somalia","next_week","awdal","baki","b","Eo kVxklpyoLqEJwnLiIkviG","yes",20,22,16,20,21,22,"flood","IDSMucjlLSrTdtsLmNrGPMbWcAIsNUaCjoERUwG",17,22,20,21,21,20,19,17,40,37,77,48,20,20,24,22,44,42,86,39,"all","31_60","yes","curriculum","lack_teachers","lack_teachers","aLPlnmGPHxmZBtbdeoPRobtNVATPJMpooAXrGsMgRuCirSenVWelDfBTOO","direct","DZmNXv AkTRRgsMJzapyvxgPNFGCncoRnWGkQBxjyczUNAQoVdVb KfcOUwmjmDemzkFmuCXfsJhrQzxFDyvPYFjYKUPPjfBR","d9cea378-53f0-474d44-a8a4a3-f4c1ae8d96b7"
"275","2019-06-04T12:40:44+0300","2019-06-04T11:54:35+0300","deviceID00000002","no","bakool","baki","b","BXkwWGkQtumnvLNEFDeYtpjSQIrAoaQKSeibGoVKsC BQQydfC oiAiqQonXgkTEhFIRStLjTXIaJiWMafsoxz","no","usJEEPbg","male","age15_17","yes","father","father male_14_17 female_14_17",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","yes",20,23,24,19,21,18,19,17,21,17,21,22,24,23,18,21,328,118,86,61,52,113,199,"no","yes",19,24,21,19,23,"no","no","yes","no","no","yes","bakool","borama","j","UVvODekciUezePIFGtSbrLVjKzlWnOoMLPoqDugTUaqlzsYxBXgADFZFKj","other","KZgVCPKqEDzNMXmPZmZswvZnOSGMhoKwKaCczr OyhHkFLQIAPcOGyQMVh","kakuma","XvGfORFOHMyrQHvPbdgQbJIowNRnGIIdeoofhorAGmflJKCCbZLzHFERFJZofbKa nZOlldYCsoHjuSabGENSqzFyTmFJm","other","zFRfvmjJvTDxGe","no","yes","hWWqFZQgUWkHtjEX","2019-06-04T11:37:01+0300","2019-06-04T11:07:12+0300",NA,NA,22,"flooding","withdrawal_ags","food_dist","dontknow","elsewhere_city","next_three_months","awdal","ceel_barde","d","uPtIiWQWWNArkHm wazpFHAjtlnINiAJpGvBADDCjOEgmNtZXTNJaoPIxmHfeDNSlGCwFefTgNsWcQv G","no",20,19,20,24,21,18,"conflict","gOmFgtwTPBgniMKA TLUfKgCxXOpZVzDXxLqbrpdkkMAeecWisdIOBKcoDzkcOEXKZvttyltsotr",22,20,19,18,22,19,20,21,42,40,82,31,19,18,19,17,38,35,73,40,"none","under15","no","cannot_go","wash","chores","KcBTBlvlFWKRFNLHbwzXwffAkJxgSccoFDclyHDLxyyRpJce","direct","CJLSjRz ArxYFCyn NjBbO","e82db0a9-76b1-4b4e4d-848880-e42da197f506"
"276","2019-06-04T10:48:37+0300","2019-06-04T12:26:09+0300","deviceID00000010","no","awdal","rab_dhuure","k","PUAhjvevsFZHVkbmtyEIJrhJXKxBALYNpURUPnjaBgYQ","yes","eYqcNYVTWJqUFlHUmiJngzTFFtrU","female","age15_17","yes","father","adult_male adult_female female_14_17",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"yes","no",23,18,19,21,17,19,18,18,23,20,22,19,20,20,18,20,315,112,81,58,57,115,196,"no","yes",19,24,19,21,18,"yes","yes","yes","yes","no","yes","awdal","borama","e","xNpxMNuCY pIRyUksRjXaxdQBupfWHqHlLagydJKGtmJ HaiTckoxVYrSb","kenya","CKkYWdSqvFtHgWccWvmjfvcpDEAfFEsBsJgkLUjFWiaCEEtQMLevZtIabAniMHRyTCDkUlhZqdZYXkuN aLOBTzflOEvL","kakuma","bEsmbiguKDDwNiw CdoYzG","kambioos","rDfGkm fxOBwwxoCtHkbh  hnhOMzLGBTOMKz oRRJj RnHgOKi tDrLglhguZgguV","no","no","HbZMZzKrGeiVYrxXeSJ buZzMPPbaUchZjYRqkcoDWKGioeef xSVRUBbBdxLPfpPGiUcERpVRTqsHzk S Jc","2019-06-04T12:11:23+0300","2019-06-04T12:39:01+0300",NA,NA,22,"conflict_surrounding","dontknow","dontknow","health_ser","elsewhere_city","next_week","awdal","rab_dhuure","h","gqpXQONswXwCqaHRazBcPKVHCCsnpEWkTqXwiHhFigWHoABbSGubtVLrAzjMCMooTeOTWcem","no",18,18,19,20,22,20,"drought","mRARFtdgvEEcPBNGpBW o",18,22,21,21,21,17,22,21,43,38,81,34,19,20,22,22,41,42,83,32,"all","under15","yes","poor_infrastrcture","no_school","other","","other","glOGaxEyiadXQXyMzXZVVmCnBsCsQQocCZCymNGkKc bqugontSeIlXpozwzaNboqgSkXMbMNiXhflkhfnmvyRNwzDXTVzV","e7b5dfa9-f0ce-464a4d-afa8ae-58af14362ed7"
"277","2019-06-04T11:12:21+0300","2019-06-04T12:19:23+0300","deviceID00000010","yes","awdal","rab_dhuure","g","TQIDgWpOmLAkeGTwZv mahkeuhheGgEYOYhLFVCDCMAEDnlnlVXtOIhNpz","yes","BWPs IDOpaWehFNtHzQxJxctXTuKYbpCEGuwcpzNBwMVeoNUX Bm bALYFUogcHozU","male","age51_55","no","female_14_17","adult_male male_14_17 female_13",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"no","yes",26,19,21,20,18,21,20,20,21,17,17,17,18,19,19,20,313,120,86,59,58,117,203,"yes","no",18,20,19,19,18,"no","no","yes","yes","yes","no","awdal","rab_dhuure","a","XEUTVYxFJFTisjoyzTbpvTSwZhDMjEwggSCaRZfZacrIpDwqIkhKFCUjYc","other","KZJeJxhE","jijiga","tsxHxKQOKpEXsfPiytCnOkokF","aw_barre","bEbdfAmqNHNwaMtqdqsWpuFrOjy yajrMzfa cClJfNMAKtidkMQWZnOxApamVHBBOktS","yes","no","EOzYrLJfFsbXGNsMlnpBpfmzHKADdulhJ yblj GD QLMvmYwDkacoZxCCXtXVGbhxzoxkJseLCo","2019-06-04T10:39:42+0300","2019-06-04T10:35:44+0300",NA,NA,21,"lack_food","threats","work_income","protection","elsewhere_somalia","next_six_months","bakool","rab_dhuure","b","eHJkoEPMgtDg","yes",21,21,21,22,21,19,"flood","nVLkszNKakNsqtIVILUuPnDRt HT",20,23,21,22,16,19,18,23,34,42,76,41,20,21,18,22,38,43,81,36,"none","31_60","no","not_functioning","not_safe","no_interest","AoOWzie","dnk","BFUtvBBjvpZeLTnlkddtwklkWvzGDqwbYW yIasIcsStlpclzCzDRQbvTbUaOb","ef8c6705-9326-4b484f-aaaba7-0465b7321a9e"
"278","2019-06-04T12:24:57+0300","2019-06-04T10:49:29+0300","deviceID00000009","yes","awdal","baki","j","QKnqkwcNmkSZFqFqdEGFhcRgTHMPd","no","iGhsg HlpdiwUdmfrQtNQqB","male","age76_80","no","female_13","adult_male adult_female male_14_17",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"no","no",19,16,19,19,19,20,19,21,19,20,20,20,18,21,21,20,311,117,73,57,61,118,191,"yes","no",18,21,20,18,20,"yes","yes","yes","no","yes","no","bakool","baki","l","","kenya","kyTvjgZ CeQyYI CjKHFDESGKpjvlwbuyfEcukUVkdZTrYoJSMVWUqsMTXKQ edpXWHfHfhdaBAFd j","other","GzqbishDBEcWQszJfEhtmyvyOkmzkSkZfNhwwbfRMbG","other","BpRSmqpmrsZlNkQbKieXJSdSoVDGbglue","yes","no","syArKpgZaw pWWGyESiKFDXIWDKmpEcAhAFwSNS","2019-06-04T12:25:51+0300","2019-06-04T12:01:50+0300",NA,NA,20,"lack_job","livestock_disease","family","water","return_refugee","next_month","awdal","borama","k","X PNcJUHLaYKMKhQ nZlVbUUXgFYDwCpWcQzUiPliAjwIbeQvpzFtqNKgkGTlNFqzYxlGAiSfSTffhPLDISzU","yes",22,20,23,18,21,21,"drought","oB ZmurThlGhznDuHgollaKCVEsiIOISSmoTBDRzyWAkvKjYlvt szTGsdcSUeuOeMgcsHwoECYpoEK",19,18,20,20,20,16,20,18,40,34,74,44,18,21,19,21,37,42,79,39,"some","60_90","yes","no_interest","not_functioning","lack_teachers","yAcydeyBiEjtsbIZYGhvmafFg","cash","dRqTcBtBdSSlLpqtIJbtxegBiRMOAnfXdFDVoMAoRwYpPsADgpLAkerDsDeIjNEJPsvuHXhFsCONqEs","4b7cd5fe-4a1c-474a40-93999a-4fd70c3628ba"
