,id_sampl,Survey,strata_id,OBJECTID_12,OBJECTID,ID,Dataset,Settlement,PopGroup,Latitude,Longitude,TotalPop,TotalHH,ADM3_EN,ADM3_PCODE,INEC_code,eHealth_co,ADM3_REF,ADM3ALT1EN,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,psu_id,pop_numbers,SumDist,proba,survey_buffer
331,id_14630,5,Tarmua,14630,14803,8896,VTS_Dataset_Extract_25052019,HA_249,Non-Displaced,12.13864633,11.54973787,63,9,Biriri,NG036015002,NGA036015502,71503,Biriri,Biriri/Churokusko,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,HA_249,9,18616,0.000483455,5
332,id_147,15,Bade,147,143,16922,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,12.87731006,11.03070331,27443,3025,Sabon Gari,NG036001007,NGA036001107,70106,Sabon Gari,Lawan Audu/Lawan Al - Wali,Bade,NG036001,Yobe,NG036,Nigeria,NG,Garin Liman,3025,19420,0.15576725,15
333,id_14773,5,Tarmua,14773,14808,8901,VTS_Dataset_Extract_25052019,HA_15,Non-Displaced,12.20702326,11.55832234,64,9,Koriyel,NG036015005,NGA036015505,71506,Koriyel,Koriyel,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,HA_15,9,18616,0.000483455,5
334,id_148,5,Bade,148,148,20597,IOM_DTM_Location_XXVI,FULATARI,IDP,12.88077,11.03134,580,71,Sabon Gari,NG036001007,NGA036001107,70106,Sabon Gari,Lawan Audu/Lawan Al - Wali,Bade,NG036001,Yobe,NG036,Nigeria,NG,FULATARI,71,19420,0.003656025,5
335,id_15006,5,Tarmua,15006,15146,13980,VTS_Dataset_Extract_25052019,HA_27,Non-Displaced,12.16186135,11.88698816,243,35,Babangida,NG036015001,NGA036015501,71501,Babangida,Babangida,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,HA_27,35,18616,0.001880103,5
336,id_15013,5,Tarmua,15013,15246,17545,VTS_Dataset_Extract_25052019,Goni Bukarti,Non-Displaced,12.09633995,11.79584188,2639,385,Babangida,NG036015001,NGA036015501,71501,Babangida,Babangida,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,Goni Bukarti,385,18616,0.020681135,5
337,id_15014,15,Tarmua,15014,15251,17550,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,12.15214164,11.77539604,11315,1652,Babangida,NG036015001,NGA036015501,71501,Babangida,Babangida,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,Garin Liman,1652,18616,0.088740868,15
338,id_15020,5,Tarmua,15020,15257,20941,IOM_DTM_Location_XXVI,BULAMA MAUDE,IDP,12.14857,11.77027,671,89,Babangida,NG036015001,NGA036015501,71501,Babangida,Babangida,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,BULAMA MAUDE,89,18616,0.004780834,5
339,id_15033,5,Tarmua,15033,15231,16306,VTS_Dataset_Extract_25052019,HA_177,Non-Displaced,12.07177505,11.500921,511,75,Biriri,NG036015002,NGA036015502,71503,Biriri,Biriri/Churokusko,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,HA_177,75,18616,0.004028792,5
340,id_15034,10,Tarmua,15034,15248,17547,VTS_Dataset_Extract_25052019,Anguwan Barebari,Non-Displaced,12.16244832,11.47141795,3350,489,Biriri,NG036015002,NGA036015502,71503,Biriri,Biriri/Churokusko,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,Anguwan Barebari,489,18616,0.026267727,10
341,id_15035,10,Tarmua,15035,15249,17548,VTS_Dataset_Extract_25052019,Biriri,Non-Displaced,12.06218087,11.66568667,4210,614,Biriri,NG036015002,NGA036015502,71503,Biriri,Biriri/Churokusko,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,Biriri,614,18616,0.032982381,10
342,id_15062,5,Tarmua,15062,15063,13897,VTS_Dataset_Extract_25052019,HA_43,Non-Displaced,12.22608624,12.02475411,167,24,Goduram,NG036015003,NGA036015503,71502,Goduram,Barkami / Bulturi,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,HA_43,24,18616,0.001289214,5
343,id_151,5,Bade,151,162,20611,IOM_DTM_Location_XXVI,ZANGO 2,IDP,12.88259,11.03097,2936,411,Sabon Gari,NG036001007,NGA036001107,70106,Sabon Gari,Lawan Audu/Lawan Al - Wali,Bade,NG036001,Yobe,NG036,Nigeria,NG,ZANGO 2,411,19420,0.021163749,5
344,id_15113,5,Tarmua,15113,15184,16259,VTS_Dataset_Extract_25052019,Kiska,Non-Displaced,12.46250757,11.61689908,296,43,Jumbam,NG036015004,NGA036015504,71504,Jumbam,Jumbam,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,Kiska,43,18616,0.002309841,5
345,id_15117,5,Tarmua,15117,15237,16312,VTS_Dataset_Extract_25052019,Gaduri,Non-Displaced,12.4823297,11.6845097,617,90,Jumbam,NG036015004,NGA036015504,71504,Jumbam,Jumbam,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,Gaduri,90,18616,0.004834551,5
346,id_15119,5,Tarmua,15119,15250,17549,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,12.47450848,11.54365641,6554,957,Jumbam,NG036015004,NGA036015504,71504,Jumbam,Jumbam,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,Garin Liman,957,18616,0.051407391,5
347,id_15136,5,Tarmua,15136,15084,13918,VTS_Dataset_Extract_25052019,HA_62,Non-Displaced,12.23557034,11.49797033,178,26,Koriyel,NG036015005,NGA036015505,71506,Koriyel,Koriyel,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,HA_62,26,18616,0.001396648,5
348,id_15140,5,Tarmua,15140,15101,13935,VTS_Dataset_Extract_25052019,HA_45,Non-Displaced,12.22546053,11.50878832,196,29,Koriyel,NG036015005,NGA036015505,71506,Koriyel,Koriyel,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,HA_45,29,18616,0.0015578,5
349,id_15141,5,Tarmua,15141,15107,13941,VTS_Dataset_Extract_25052019,Lampa,Non-Displaced,12.19224158,11.48599564,201,29,Koriyel,NG036015005,NGA036015505,71506,Koriyel,Koriyel,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,Lampa,29,18616,0.0015578,5
350,id_15150,10,Tarmua,15150,15214,16289,VTS_Dataset_Extract_25052019,HA_95,Non-Displaced,12.29511274,11.54504244,383,56,Koriyel,NG036015005,NGA036015505,71506,Koriyel,Koriyel,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,HA_95,56,18616,0.003008165,10
351,id_15157,5,Tarmua,15157,15059,13893,VTS_Dataset_Extract_25052019,HA_1,Non-Displaced,12.43707709,11.7290676,165,24,Lantaiwa,NG036015006,NGA036015506,71507,Lantaiwa,Lantaiwa,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,HA_1,24,18616,0.001289214,5
352,id_152,5,Bade,152,138,16917,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,12.86908853,11.04028527,6869,757,Sarkin Hausawa,NG036001008,NGA036001108,70109,Sarkin Hausawa,Sarkin Hausawa,Bade,NG036001,Yobe,NG036,Nigeria,NG,Garin Liman,757,19420,0.038980433,5
353,id_15210,5,Tarmua,15210,15210,16285,VTS_Dataset_Extract_25052019,Goni Koljiri,Non-Displaced,12.327415,12.169772,371,54,Mafa,NG036015007,NGA036015507,71508,Mafa,Mafa,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,Goni Koljiri,54,18616,0.002900731,5
354,id_1524,5,Damaturu,1524,1533,14739,VTS_Dataset_Extract_25052019,Mattari Bulama Guwo,Non-Displaced,11.83222392,12.23432169,481,61,Kukareta Warsala,NG036003006,NGA036003306,70306,Kukareta Warsala,Kukareta/Warsala,Damaturu,NG036003,Yobe,NG036,Nigeria,NG,Mattari Bulama Guwo,61,38735,0.001574803,5
355,id_15244,5,Tarmua,15244,15053,11615,VTS_Dataset_Extract_25052019,HA_38,Non-Displaced,12.2130443,11.68820511,163,24,Shekau,NG036015009,NGA036015509,71510,Shekau,Shekau,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,HA_38,24,18616,0.001289214,5
356,id_15245,5,Tarmua,15245,15244,17543,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,12.1476552,11.68543142,1516,221,Shekau,NG036015009,NGA036015509,71510,Shekau,Shekau,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,Garin Liman,221,18616,0.011871508,5
357,id_15281,10,Toungo,15281,15581,11672,VTS_Dataset_Extract_25052019,Gidambiri,Non-Displaced,8.42048943,11.6490675,156,31,Dawo 1,NG002019001,NGA002019901,ADSTNG01,Dawo 1,Dawo I,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,Gidambiri,31,9003,0.003443297,10
358,id_15282,5,Toungo,15282,15596,14009,VTS_Dataset_Extract_25052019,Deuwa,Non-Displaced,8.2901861,11.78912143,169,34,Dawo 1,NG002019001,NGA002019901,ADSTNG01,Dawo 1,Dawo I,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,Deuwa,34,9003,0.003776519,5
359,id_15283,5,Toungo,15283,15614,14027,VTS_Dataset_Extract_25052019,Jangla A,Non-Displaced,8.35900696,11.73637866,219,44,Dawo 1,NG002019001,NGA002019901,ADSTNG01,Dawo 1,Dawo I,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,Jangla A,44,9003,0.00488726,5
360,id_15314,5,Toungo,15314,15413,6457,VTS_Dataset_Extract_25052019,Yapasi,Non-Displaced,8.03656195,11.73470572,53,11,Dawo 2,NG002019002,NGA002019902,ADSTNG02,Dawo 2,Dawo II,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,Yapasi,11,9003,0.001221815,5
361,id_15321,5,Toungo,15321,15448,9044,VTS_Dataset_Extract_25052019,HA_106,Non-Displaced,8.18779141,11.5851167,64,13,Dawo 2,NG002019002,NGA002019902,ADSTNG02,Dawo 2,Dawo II,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,HA_106,13,9003,0.001443963,5
362,id_15345,5,Toungo,15345,15574,11665,VTS_Dataset_Extract_25052019,Gawasu,Non-Displaced,8.03356067,11.74340005,144,29,Dawo 2,NG002019002,NGA002019902,ADSTNG02,Dawo 2,Dawo II,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,Gawasu,29,9003,0.003221149,5
363,id_15364,5,Toungo,15364,15362,6406,VTS_Dataset_Extract_25052019,Jauro Manu,Non-Displaced,7.92429725,11.86412749,36,7,Gumti,NG002019003,NGA002019903,ADSTNG03,Gumti,Gumti,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,Jauro Manu,7,9003,0.000777519,5
364,id_15416,5,Toungo,15416,15578,11669,VTS_Dataset_Extract_25052019,Dugdu,Non-Displaced,8.09292101,12.00682623,151,30,Kiri 1,NG002019004,NGA002019904,ADSTNG04,Kiri 1,Kiri I,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,Dugdu,30,9003,0.003332223,5
365,id_15423,5,Toungo,15423,15609,14022,VTS_Dataset_Extract_25052019,Mesku,Non-Displaced,8.13625144,11.91154706,200,40,Kiri 1,NG002019004,NGA002019904,ADSTNG04,Kiri 1,Kiri I,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,Mesku,40,9003,0.004442963,5
366,id_15482,5,Toungo,15482,15619,14032,VTS_Dataset_Extract_25052019,Wuro Musa B,Non-Displaced,7.93868159,11.49133633,242,48,Kogin Baba 1,NG002019006,NGA002019906,ADSTNG06,Kogin Baba 1,Kongin Baba I,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,Wuro Musa B,48,9003,0.005331556,5
367,id_15498,5,Toungo,15498,15383,6427,VTS_Dataset_Extract_25052019,Garin Hamman,Non-Displaced,7.95527427,11.54960653,42,8,Kogin Baba 2,NG002019007,NGA002019907,ADSTNG07,Kogin Baba 2,Kongin Baba II,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,Garin Hamman,8,9003,0.000888593,5
368,id_15516,5,Toungo,15516,15549,11640,VTS_Dataset_Extract_25052019,Sabon Gari,Non-Displaced,7.84502754,11.70337513,124,25,Kogin Baba 2,NG002019007,NGA002019907,ADSTNG07,Kogin Baba 2,Kongin Baba II,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,Sabon Gari,25,9003,0.002776852,5
369,id_15523,5,Toungo,15523,15618,14031,VTS_Dataset_Extract_25052019,HA_2,Non-Displaced,7.84450024,11.69789365,241,48,Kogin Baba 2,NG002019007,NGA002019907,ADSTNG07,Kogin Baba 2,Kongin Baba II,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,HA_2,48,9003,0.005331556,5
370,id_15534,35,Toungo,15534,15638,17554,VTS_Dataset_Extract_25052019,Toungo 1,Non-Displaced,8.1183711,12.04536131,7147,1425,Toungo 1,NG002019008,NGA002019908,ADSTNG08,Toungo 1,Toungo I,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,Toungo 1,1425,9003,0.158280573,35
371,id_15584,5,Toungo,15584,15554,11645,VTS_Dataset_Extract_25052019,Guruwalti Petel,Non-Displaced,8.13665315,12.10449486,130,26,Toungo 2,NG002019009,NGA002019909,ADSTNG09,Toungo 2,Toungo II,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,Guruwalti Petel,26,9003,0.002887926,5
372,id_15585,5,Toungo,15585,15563,11654,VTS_Dataset_Extract_25052019,Combalti,Non-Displaced,8.09725025,12.09827122,133,27,Toungo 2,NG002019009,NGA002019909,ADSTNG09,Toungo 2,Toungo II,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,Combalti,27,9003,0.002999,5
373,id_15591,5,Toungo,15591,15627,16323,VTS_Dataset_Extract_25052019,Lainde Chitta,Non-Displaced,8.11744811,12.09888541,405,81,Toungo 2,NG002019009,NGA002019909,ADSTNG09,Toungo 2,Toungo II,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,Lainde Chitta,81,9003,0.008997001,5
374,id_15594,15,Toungo,15594,15637,17553,VTS_Dataset_Extract_25052019,Toungo 2,Non-Displaced,8.11594155,12.05112876,2324,463,Toungo 2,NG002019009,NGA002019909,ADSTNG09,Toungo 2,Toungo II,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,Toungo 2,463,9003,0.051427302,15
375,id_15630,5,Toungo,15630,15617,14030,VTS_Dataset_Extract_25052019,Nadu A,Non-Displaced,8.20954267,12.14730168,238,47,Toungo 3,NG002019010,NGA002019910,ADSTNG10,Toungo 3,Toungo III,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,Nadu A,47,9003,0.005220482,5
376,id_15638,10,Yola North,15638,15659,17581,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,9.26952476,12.46000345,8597,1625,Ajiya,NG002020001,NGA002020001,ADSYLN01,Ajiya,Ajiya,Yola North,NG002020,Adamawa,NG002,Nigeria,NG,Garin Liman,1625,42502,0.038233495,10
377,id_15648,40,Yola North,15648,15664,17586,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,9.2530454,12.46593139,27581,5215,Gwadabawa,NG002020004,NGA002020004,ADSYLN04,Gwadabawa,Gwadabawa,Yola North,NG002020,Adamawa,NG002,Nigeria,NG,Garin Liman,5215,42502,0.122700108,40
378,id_15654,20,Yola North,15654,15666,17588,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,9.28086315,12.41936486,38781,7332,Jambutu,NG002020005,NGA002020005,ADSYLN05,Jambutu,Jambutu,Yola North,NG002020,Adamawa,NG002,Nigeria,NG,Garin Liman,7332,42502,0.172509529,20
379,id_15662,5,Yola North,15662,15650,16379,VTS_Dataset_Extract_25052019,HA_5,Non-Displaced,9.22577978,12.44428719,328,62,Karewa,NG002020006,NGA002020006,ADSYLN06,Karewa,Karena,Yola North,NG002020,Adamawa,NG002,Nigeria,NG,HA_5,62,42502,0.001458755,5
380,id_15663,5,Yola North,15663,15654,17576,VTS_Dataset_Extract_25052019,Sabon Tasha,Non-Displaced,9.21445136,12.44363225,3405,644,Karewa,NG002020006,NGA002020006,ADSYLN06,Karewa,Karena,Yola North,NG002020,Adamawa,NG002,Nigeria,NG,Sabon Tasha,644,42502,0.015152228,5
381,id_15664,20,Yola North,15664,15662,17584,VTS_Dataset_Extract_25052019,Babangida Sabo,Non-Displaced,9.26428509,12.41073132,23310,4407,Karewa,NG002020006,NGA002020006,ADSYLN06,Karewa,Karena,Yola North,NG002020,Adamawa,NG002,Nigeria,NG,Babangida Sabo,4407,42502,0.103689238,20
382,id_15665,35,Yola North,15665,15665,17587,VTS_Dataset_Extract_25052019,Karewa,Non-Displaced,9.24293,12.44534,31506,5957,Karewa,NG002020006,NGA002020006,ADSYLN06,Karewa,Karena,Yola North,NG002020,Adamawa,NG002,Nigeria,NG,Karewa,5957,42502,0.14015811,35
383,id_15670,10,Yola North,15670,15658,17580,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,9.28340705,12.46169491,8338,1576,Limawa,NG002020007,NGA002020007,ADSYLN07,Limawa,Limawa,Yola North,NG002020,Adamawa,NG002,Nigeria,NG,Garin Liman,1576,42502,0.037080608,10
384,id_15675,5,Yola North,15675,15661,17583,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,9.26993056,12.44856331,13476,2548,Luggere,NG002020008,NGA002020008,ADSYLN08,Luggere,Luggere,Yola North,NG002020,Adamawa,NG002,Nigeria,NG,Garin Liman,2548,42502,0.05995012,5
385,id_15680,25,Yola North,15680,15663,17585,VTS_Dataset_Extract_25052019,Nassarawo,Non-Displaced,9.27985054,12.43887788,26153,4945,Nassarawo,NG002020009,NGA002020009,ADSYLN09,Nassarawo,Nassarawo,Yola North,NG002020,Adamawa,NG002,Nigeria,NG,Nassarawo,4945,42502,0.116347466,25
386,id_15682,10,Yola North,15682,15679,19297,IOM_DTM_Location_XXVI,BYE PASS,IDP,9.2845,12.43089,1702,390,Nassarawo,NG002020009,NGA002020009,ADSYLN09,Nassarawo,Nassarawo,Yola North,NG002020,Adamawa,NG002,Nigeria,NG,BYE PASS,390,42502,0.009176039,10
387,id_15685,10,Yola North,15685,15656,17578,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,9.28492064,12.45401756,5798,1096,Rumde,NG002020010,NGA002020010,ADSYLN10,Rumde,Rumde,Yola North,NG002020,Adamawa,NG002,Nigeria,NG,Garin Liman,1096,42502,0.025787022,10
388,id_15688,5,Yola South,15688,16030,17568,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,9.20589634,12.50143346,17150,2844,Adarawo,NG002021001,NGA002021101,ADSYLA01,Adarawo,Adarawo,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Garin Liman,2844,63770,0.044597773,5
389,id_1569,5,Damaturu,1569,1558,16958,VTS_Dataset_Extract_25052019,HA_2,Non-Displaced,11.67191915,11.94524051,1080,136,Maisandari Wi,NG036003007,NGA036003307,70301,Maisandari Wi,Maisandari/Waziri Ibrahim Estate,Damaturu,NG036003,Yobe,NG036,Nigeria,NG,HA_2,136,38735,0.003511037,5
390,id_1572,5,Damaturu,1572,1568,16968,VTS_Dataset_Extract_25052019,Don Etiebet,Non-Displaced,11.73687872,11.99452777,2170,273,Maisandari Wi,NG036003007,NGA036003307,70301,Maisandari Wi,Maisandari/Waziri Ibrahim Estate,Damaturu,NG036003,Yobe,NG036,Nigeria,NG,Don Etiebet,273,38735,0.00704789,5
391,id_15725,5,Yola South,15725,15851,11705,VTS_Dataset_Extract_25052019,Lokasire I,Non-Displaced,9.11253,12.457569,128,21,Bole Yolde Pate,NG002021003,NGA002021103,ADSYLA03,Bole Yolde Pate,Bole Yolde Pate,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Lokasire I,21,63770,0.000329308,5
392,id_15742,5,Yola South,15742,15980,16342,VTS_Dataset_Extract_25052019,Sabon Gari,Non-Displaced,9.1534571,12.40418238,304,50,Bole Yolde Pate,NG002021003,NGA002021103,ADSYLA03,Bole Yolde Pate,Bole Yolde Pate,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Sabon Gari,50,63770,0.000784068,5
393,id_15750,10,Yola South,15750,16031,17569,VTS_Dataset_Extract_25052019,Jalingo,Non-Displaced,9.20985735,12.44705974,18592,3083,Bole Yolde Pate,NG002021003,NGA002021103,ADSYLA03,Bole Yolde Pate,Bole Yolde Pate,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Jalingo,3083,63770,0.048345617,10
394,id_15751,15,Yola South,15751,16035,17573,VTS_Dataset_Extract_25052019,Sabon Pegi,Non-Displaced,9.18893084,12.4755908,34701,5754,Bole Yolde Pate,NG002021003,NGA002021103,ADSYLA03,Bole Yolde Pate,Bole Yolde Pate,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Sabon Pegi,5754,63770,0.090230516,15
395,id_15758,10,Yola South,15758,16036,17574,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,9.2135086,12.49008136,36851,6110,Makama A,NG002021004,NGA002021104,ADSYLA04,Makama A,Makama 'A',Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Garin Liman,6110,63770,0.095813078,10
396,id_15761,5,Yola South,15761,16032,17570,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,9.21358233,12.47539969,20596,3415,Makama B,NG002021005,NGA002021105,ADSYLA05,Makama B,Makama 'B',Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Garin Liman,3415,63770,0.053551827,5
397,id_1579,10,Damaturu,1579,1586,16986,VTS_Dataset_Extract_25052019,Waziri Ibrahim Housing Estate,Non-Displaced,11.75589495,11.99467279,8942,1127,Maisandari Wi,NG036003007,NGA036003307,70301,Maisandari Wi,Maisandari/Waziri Ibrahim Estate,Damaturu,NG036003,Yobe,NG036,Nigeria,NG,Waziri Ibrahim Housing Estate,1127,38735,0.029095134,10
398,id_15808,5,Yola South,15808,16021,17559,VTS_Dataset_Extract_25052019,Anguwar Chakkawuro,Non-Displaced,9.20734494,12.58866917,3261,541,Mbamba,NG002021006,NGA002021106,ADSYLA06,Mbamba,Mbamba,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Anguwar Chakkawuro,541,63770,0.008483613,5
399,id_15811,5,Yola South,15811,16027,17565,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,9.20310597,12.48056124,9153,1518,Mbamoi,NG002021007,NGA002021107,ADSYLA07,Mbamoi,Mbamoi,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Garin Liman,1518,63770,0.023804297,5
400,id_15849,5,Yola South,15849,15830,11684,VTS_Dataset_Extract_25052019,Boumu,Non-Displaced,9.36495,12.3197,109,18,Namtari,NG002021008,NGA002021108,ADSYLA08,Namtari,Namtari,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Boumu,18,63770,0.000282264,5
401,id_15856,5,Yola South,15856,15864,11718,VTS_Dataset_Extract_25052019,Kesou,Non-Displaced,9.27546887,12.27662534,139,23,Namtari,NG002021008,NGA002021108,ADSYLA08,Namtari,Namtari,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Kesou,23,63770,0.000360671,5
402,id_15858,5,Yola South,15858,15883,11737,VTS_Dataset_Extract_25052019,Sabon Gari,Non-Displaced,9.3451376,12.38045406,158,26,Namtari,NG002021008,NGA002021108,ADSYLA08,Namtari,Namtari,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Sabon Gari,26,63770,0.000407715,5
403,id_15889,10,Yola South,15889,16033,17571,VTS_Dataset_Extract_25052019,Gwagwalada,Non-Displaced,9.27528286,12.36386776,21811,3616,Namtari,NG002021008,NGA002021108,ADSYLA08,Namtari,Namtari,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Gwagwalada,3616,63770,0.056703779,10
404,id_15890,15,Yola South,15890,16037,17575,VTS_Dataset_Extract_25052019,Namtari,Non-Displaced,9.26176546,12.39494125,54812,9088,Namtari,NG002021008,NGA002021108,ADSYLA08,Namtari,Namtari,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Namtari,9088,63770,0.142512153,15
405,id_159,5,Bade,159,124,14637,VTS_Dataset_Extract_25052019,Gabarwa,Non-Displaced,12.80543122,10.66026472,776,86,Tsugum Tagali,NG036001009,NGA036001109,70110,Tsugum Tagali,Tagali/Sugum,Bade,NG036001,Yobe,NG036,Nigeria,NG,Gabarwa,86,19420,0.004428424,5
406,id_15949,5,Yola South,15949,16002,16364,VTS_Dataset_Extract_25052019,Ardo Mokawo,Non-Displaced,9.3789217,12.25178046,434,72,Ngurore,NG002021009,NGA002021109,ADSYLA09,Ngurore,Ngurore,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Ardo Mokawo,72,63770,0.001129058,5
407,id_15954,5,Yola South,15954,16034,17572,VTS_Dataset_Extract_25052019,Ngurore,Non-Displaced,9.29420864,12.22908994,28011,4644,Ngurore,NG002021009,NGA002021109,ADSYLA09,Ngurore,Ngurore,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Ngurore,4644,63770,0.072824212,5
408,id_15958,5,Yola South,15958,16065,19333,IOM_DTM_Location_XXVI,ANGUWAN JAURO,IDP,9.28846,12.22958,471,92,Ngurore,NG002021009,NGA002021109,ADSYLA09,Ngurore,Ngurore,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,ANGUWAN JAURO,92,63770,0.001442685,5
409,id_1602,5,Damaturu,1602,1576,16976,VTS_Dataset_Extract_25052019,Sani Daura,Non-Displaced,11.73430046,11.94038141,3068,387,Nayinawa,NG036003009,NGA036003309,70308,Nayinawa,Nayinawa,Damaturu,NG036003,Yobe,NG036,Nigeria,NG,Sani Daura,387,38735,0.009990964,5
410,id_16020,5,Yola South,16020,15921,14067,VTS_Dataset_Extract_25052019,Shikile,Non-Displaced,9.32408017,12.11797723,201,33,Yolde Kohi,NG002021011,NGA002021111,ADSYLA11,Yolde Kohi,Yolde Kohi,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Shikile,33,63770,0.000517485,5
411,id_16048,5,Yola South,16048,15997,16359,VTS_Dataset_Extract_25052019,Jauro Bakari,Non-Displaced,9.27914524,12.19853592,397,66,Yolde Kohi,NG002021011,NGA002021111,ADSYLA11,Yolde Kohi,Yolde Kohi,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Jauro Bakari,66,63770,0.001034969,5
412,id_1605,10,Damaturu,1605,1588,16988,VTS_Dataset_Extract_25052019,Nayinawa,Non-Displaced,11.74448213,11.95196992,19388,2443,Nayinawa,NG036003009,NGA036003309,70308,Nayinawa,Nayinawa,Damaturu,NG036003,Yobe,NG036,Nigeria,NG,Nayinawa,2443,38735,0.063069575,10
413,id_16056,5,Yola South,16056,16019,17557,VTS_Dataset_Extract_25052019,Sabana,Non-Displaced,9.32440842,12.22889311,3187,528,Yolde Kohi,NG002021011,NGA002021111,ADSYLA11,Yolde Kohi,Yolde Kohi,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Sabana,528,63770,0.008279755,5
414,id_16058,5,Yola South,16058,16023,17561,VTS_Dataset_Extract_25052019,Kulkul,Non-Displaced,9.35894585,12.18046856,4838,802,Yolde Kohi,NG002021011,NGA002021111,ADSYLA11,Yolde Kohi,Yolde Kohi,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,Kulkul,802,63770,0.012576447,5
415,id_16059,5,Yunusari,16059,16092,6535,VTS_Dataset_Extract_25052019,Zumugu Fulatari,Non-Displaced,13.12589779,11.36640786,41,5,Dilala,NG036016004,NGA036016604,71605,Dilala,Dilala/Kalgi,Yunusari,NG036016,Yobe,NG036,Nigeria,NG,Zumugu Fulatari,5,1755,0.002849003,5
