list_name,name,label,label::Hausa,State,LGA,Ward,livecope,,,,
ward,degubi,Degubi,Degubi,Yobe,Nangere,,,,,,
ward,dekwa,Dekwa,Dekwa,Yobe,Yunusari,,,,,,
ward,demsa,Demsa,Demsa,Adamawa,Demsa,,,,,,
ward,digil,Digil,Digil,Adamawa,Mubi_North,,,,,,
ward,dikwa,Dikwa,Dikwa,Borno,Dikwa,,,,,,
ward,dilala,Dilala,Dilala,Yobe,Yunusari,,,,,,
ward,dille_huyim,Dille Huyim,Dille Huyim,Borno,Askira_Uba,,,,,,
ward,dilli,Dilli,Dilli,Adamawa,Demsa,,,,,,
ward,dirbishi_gandira,Dirbishi/Gandira,Dirbishi/Gandira,Adamawa,Mubi_South,,,,,,
ward,dirma,Dirma,Dirma,Adamawa,Song,,,,,,
ward,dogo_tebo,Dogo Tebo,Dogo Tebo,Yobe,Potiskum,,,,,,
ward,dogoma,Dogoma,Dogoma,Borno,Kaga,,,,,,
ward,dogon_nini,Dogon Nini,Dogon Nini,Yobe,Potiskum,,,,,,
ward,dogoshi,Dogoshi,Dogoshi,Borno,Kukawa,,,,,,
ward,dokshi,Dokshi,Dokshi,Yobe,Gulani,,,,,,
ward,dole,Dole,Dole,Yobe,Machina,,,,,,
ward,dong,Dong,Dong,Adamawa,Demsa,,,,,,
ward,dongo,Dongo,Dongo,Borno,Kaga,,,,,,
ward,doro,Doro,Doro,Borno,Kukawa,,,,,,
ward,doubeli,Doubeli,Doubeli,Adamawa,Yola_North,,,,,,
ward,dubwangun,Dubwangun,Dubwangun,Adamawa,Lamurde,,,,,,
ward,dudduye,Dudduye,Dudduye,Yobe,Nangere,,,,,,
ward,dugja,Dugja,Dugja,Borno,Biu,,,,,,
ward,duhu,Duhu,Duhu,Adamawa,Madagali,,,,,,
ward,duji,Duji,Duji,Borno,Mobbar,,,,,,
ward,dukul,Dukul,Dukul,Adamawa,Guyuk,,,,,,
ward,dumbari,Dumbari,Dumbari,Yobe,Jakusko,,,,,,
ward,dumna,Dumna,Dumna,Adamawa,Guyuk,,,,,,
ward,dumne,Dumne,Dumne,Adamawa,Song,,,,,,
ward,dumsai,Dumsai,Dumsai,Yobe,Nguru,,,,,,
ward,dusuma,Dusuma,Dusuma,Borno,Jere,,,,,,
ward,duvu,Duvu,Duvu,Adamawa,Mubi_South,,,,,,
ward,duwa,Duwa,Duwa,Adamawa,Gombi,,,,,,
ward,dwam,Dwam,Dwam,Adamawa,Demsa,,,,,,
ward,fai,Fai,Fai,Borno,Kaga,,,,,,
ward,fajiganari,Fajiganari,Fajiganari,Yobe,Karasuwa,,,,,,
ward,falimaram,Falimaram,Falimaram,Yobe,Machina,,,,,,
ward,farang,Farang,Farang,Adamawa,Fufore,,,,,,
ward,felo,Felo,Felo,Borno,Gubio,,,,,,
ward,fezzan,Fezzan,Fezzan,Borno,Maiduguri,,,,,,
ward,fika_anze,Fika Anze,Fika Anze,Yobe,Fika,,,,,,
ward,fikhayel,Fikhayel,Fikhayel,Borno,Bayo,,,,,,
ward,foguwa,Foguwa,Foguwa,Borno,Abadam,,,,,,
ward,fufore,Fufore,Fufore,Adamawa,Fufore,,,,,,
ward,fukurti,Fukurti,Fukurti,Yobe,Geidam,,,,,,
ward,furram,Furram,Furram,Borno,Magumeri,,,,,,
ward,futchimiram,Futchimiram,Futchimiram,Yobe,Geidam,,,,,,
ward,futudou__futules,Futudou / Futules,Futudou / Futules,Adamawa,Michika,,,,,,
ward,fuye,Fuye,Fuye,Borno,Ngala,,,,,,
ward,gaanda,Gaanda,Gaanda,Adamawa,Gombi,,,,,,
ward,gabai,Gabai,Gabai,Yobe,Gulani,,,,,,
ward,gabon,Gabon,Gabon,Adamawa,Gombi,,,,,,
ward,gadai,Gadai,Gadai,Borno,Nganzai,,,,,,
ward,gadaka,Gadaka,Gadaka,Yobe,Fika,,,,,,
ward,gagure,Gagure,Gagure,Yobe,Gulani,,,,,,
ward,gajibo,Gajibo,Gajibo,Borno,Dikwa,,,,,,
ward,gajigana,Gajigana,Gajigana,Borno,Magumeri,,,,,,
ward,gajiram,Gajiram,Gajiram,Borno,Nganzai,,,,,,
ward,galangi,Galangi,Galangi,Borno,Kaga,,,,,,
ward,galdimari,Galdimari,Galdimari,Borno,Biu,,,,,,
ward,galtimari,Galtimari,Galtimari,Borno,Jere,,,,,,
ward,gamadadi,Gamadadi,Gamadadi,Borno,Bayo,,,,,,
ward,gamadiyo,Gamadiyo,Gamadiyo,Adamawa,Numan,,,,,,
ward,gamawu,Gamawu,Gamawu,Borno,Gubio,,,,,,
ward,gambir_moduri,Gambir Moduri,Gambir Moduri,Yobe,Damaturu,,,,,,
ward,gamboru,Gamboru,Gamboru,Borno,Maiduguri,,,,,,
ward,gamboru_a,Gamboru A,Gamboru A,Borno,Ngala,,,,,,
ward,gamboru_b,Gamboru B,Gamboru B,Borno,Ngala,,,,,,
ward,gamboru_c,Gamboru C,Gamboru C,Borno,Ngala,,,,,,
ward,gamu,Gamu,Gamu,Adamawa,Ganye,,,,,,
ward,gang_fada,Gang Fada,Gang Fada,Adamawa,Mayo_Belwa,,,,,,
ward,ganye_i,Ganye I,Ganye I,Adamawa,Ganye,,,,,,
ward,ganye_ii,Ganye II,Ganye II,Adamawa,Ganye,,,,,,
ward,garaha,Garaha,Garaha,Adamawa,Hong,,,,,,
ward,garin_gawo,Garin Gawo,Garin Gawo,Yobe,Karasuwa,,,,,,
ward,garin_tuwo,Garin Tuwo,Garin Tuwo,Yobe,Gulani,,,,,,
ward,garkida,Garkida,Garkida,Adamawa,Gombi,,,,,,
ward,garta__ghunchi,Garta / Ghunchi,Garta / Ghunchi,Adamawa,Michika,,,,,,
ward,garu,Garu,Garu,Borno,Chibok,,,,,,
ward,garubula,Garubula,Garubula,Borno,Biu,,,,,,
ward,gashigar,Gashigar,Gashigar,Borno,Mobbar,,,,,,
ward,gasi,Gasi,Gasi,Borno,Shani,,,,,,
ward,gasma,Gasma,Gasma,Yobe,Karasuwa,,,,,,
ward,gatamarwa,Gatamarwa,Gatamarwa,Borno,Chibok,,,,,,
ward,gava_agapalawa,Gava Agapalawa,Gava Agapalawa,Borno,Gwoza,,,,,,
ward,gawa,Gawa,Gawa,Borno,Mafa,,,,,,
ward,gaya_sikalmi,Gaya-sikalmi,Gaya-sikalmi,Adamawa,Hong,,,,,,
ward,gazabure,Gazabure,Gazabure,Borno,Gubio,,,,,,
ward,gella,Gella,Gella,Adamawa,Mubi_South,,,,,,
ward,gengle,Gengle,Gengle,Adamawa,Mayo_Belwa,,,,,,
ward,gereng,Gereng,Gereng,Adamawa,Girei,,,,,,
ward,gidgid_bayam,Gidgid Bayam,Gidgid Bayam,Yobe,Jakusko,,,,,,
ward,girei_1,Girei 1,Girei 1,Adamawa,Girei,,,,,,
ward,girei_2,Girei 2,Girei 2,Adamawa,Girei,,,,,,
ward,goduram,Goduram,Goduram,Yobe,Tarmua,,,,,,
ward,gomari,Gomari,Gomari,Borno,Jere,,,,,,
ward,gombi_north,Gombi North,Gombi North,Adamawa,Gombi,,,,,,
ward,gombi_south,Gombi South,Gombi South,Adamawa,Gombi,,,,,,
ward,gongulong,Gongulong,Gongulong,Borno,Jere,,,,,,
ward,goniri,Goniri,Goniri,Borno,Bama,,,,,,
ward,gora,Gora,Gora,Borno,Shani,,,,,,
ward,gorgoram,Gorgoram,Gorgoram,Yobe,Jakusko,,,,,,
ward,gorobi,Gorobi,Gorobi,Adamawa,Mayo_Belwa,,,,,,
ward,gotala,Gotala,Gotala,Yobe,Gujba,,,,,,
ward,grim_damchoba,Grim Damchoba,Grim Damchoba,Borno,Hawul,,,,,,
ward,guba_dapso,Guba Dapso,Guba Dapso,Yobe,Bursari,,,,,,
ward,gubio_1,Gubio 1,Gubio 1,Borno,Gubio,,,,,,
ward,gubio_2,Gubio 2,Gubio 2,Borno,Gubio,,,,,,
ward,gude,Gude,Gude,Adamawa,Mubi_South,,,,,,
ward,gudi_dozi,Gudi Dozi,Gudi Dozi,Yobe,Fika,,,,,,
ward,gudu_mboi,Gudu Mboi,Gudu Mboi,Adamawa,Song,,,,,,
ward,guduf_ab,Guduf A&B,Guduf A&B,Borno,Gwoza,,,,,,
ward,gudumbali_east,Gudumbali East,Gudumbali East,Borno,Guzamala,,,,,,
ward,gudumbali_west,Gudumbali West,Gudumbali West,Borno,Guzamala,,,,,,
ward,gujba,Gujba,Gujba,Yobe,Gujba,,,,,,
ward,guji_metalari,Guji Metalari,Guji Metalari,Yobe,Bursari,,,,,,
ward,gulak,Gulak,Gulak,Adamawa,Madagali,,,,,,
ward,gulani,Gulani,Gulani,Yobe,Gulani,,,,,,
ward,gulumba,Gulumba,Gulumba,Borno,Bama,,,,,,
ward,gumna,Gumna,Gumna,Borno,Marte,,,,,,
ward,gumsa,Gumsa,Gumsa,Yobe,Geidam,,,,,,
ward,gumshi,Gumshi,Gumshi,Yobe,Yusufari,,,,,,
ward,gumsuri,Gumsuri,Gumsuri,Borno,Damboa,,,,,,
ward,gumti,Gumti,Gumti,Adamawa,Toungo,,,,,,
ward,gunda,Gunda,Gunda,Borno,Biu,,,,,,
ward,gundu,Gundu,Gundu,Adamawa,Shelleng,,,,,,
ward,gur,Gur,Gur,Borno,Biu,,,,,,
ward,gurin,Gurin,Gurin,Adamawa,Fufore,,,,,,
ward,gurumpawo,Gurumpawo,Gurumpawo,Adamawa,Ganye,,,,,,
ward,guwal,Guwal,Guwal,Borno,Kwaya_Kusar,,,,,,
ward,guwo,Guwo,Guwo,Borno,Kaga,,,,,,
ward,guworam,Guworam,Guworam,Borno,Guzamala,,,,,,
ward,guya,Guya,Guya,Yobe,Yusufari,,,,,,
ward,guyaku,Guyaku,Guyaku,Adamawa,Gombi,,,,,,
ward,guyuk,Guyuk,Guyuk,Adamawa,Guyuk,,,,,,
ward,guzamala_east,Guzamala East,Guzamala East,Borno,Guzamala,,,,,,
ward,guzamala_west,Guzamala West,Guzamala West,Borno,Guzamala,,,,,,
ward,gwadabawa,Gwadabawa,Gwadabawa,Adamawa,Yola_North,,,,,,
ward,gwalasho,Gwalasho,Gwalasho,Borno,Shani,,,,,,
ward,gwamba,Gwamba,Gwamba,Adamawa,Demsa,,,,,,
ward,gwandi,Gwandi,Gwandi,Borno,Kwaya_Kusar,,,,,,
ward,gwangang_chata,Gwangang Chata,Gwangang Chata,Borno,Hawul,,,,,,
ward,gwange_i,Gwange I,Gwange I,Borno,Maiduguri,,,,,,
ward,gwange_ii,Gwange II,Gwange II,Borno,Maiduguri,,,,,,
ward,gwange_iii,Gwange III,Gwange III,Borno,Maiduguri,,,,,,
ward,gwapopolok,Gwapopolok,Gwapopolok,Adamawa,Shelleng,,,,,,
ward,gwaskara,Gwaskara,Gwaskara,Borno,Shani,,,,,,
ward,gwio_kura,Gwio-Kura,Gwio-Kura,Yobe,Bade,,,,,,
ward,gyawana,Gyawana,Gyawana,Adamawa,Lamurde,,,,,,
ward,hambagda,Hambagda,Hambagda,Borno,Gwoza,,,,,,
ward,hausari_geidam,Hausari,Hausari,Yobe,Geidam,,,,,,
ward,hausari,Hausari,Hausari,Borno,Gwoza,,,,,,
ward,hausari_tampul,Hausari Tampul,Hausari Tampul,Borno,Askira_Uba,,,,,,
ward,hausari_zadawa,Hausari Zadawa,Hausari Zadawa,Borno,Askira_Uba,,,,,,
ward,hausawa_asibiti,Hausawa Asibiti,Hausawa Asibiti,Yobe,Potiskum,,,,,,
ward,hildi,Hildi,Hildi,Adamawa,Hong,,,,,,
ward,hizhibwala,Hizhibwala,Hizhibwala,Borno,Hawul,,,,,,
ward,hong,Hong,Hong,Adamawa,Hong,,,,,,
ward,hoserezum,Hoserezum,Hoserezum,Adamawa,Hong,,,,,,
ward,hoyo_chingowa,Hoyo Chingowa,Hoyo Chingowa,Borno,Magumeri,,,,,,
ward,humbutudi,Humbutudi,Humbutudi,Adamawa,Maiha,,,,,,
ward,hyambula,Hyambula,Hyambula,Adamawa,Madagali,,,,,,
ward,imburu,Imburu,Imburu,Adamawa,Numan,,,,,,
ward,jaba,Jaba,Jaba,Yobe,Jakusko,,,,,,
ward,jabullam,Jabullam,Jabullam,Borno,Abadam,,,,,,
ward,jada_1,Jada 1,Jada 1,Adamawa,Jada,,,,,,
ward,jada_2,Jada 2,Jada 2,Adamawa,Jada,,,,,,
ward,jaggu,Jaggu,Jaggu,Adamawa,Ganye,,,,,,
ward,jajere,Jajere,Jajere,Yobe,Fune,,,,,,
ward,jajeri,Jajeri,Jajeri,Yobe,Karasuwa,,,,,,
ward,jaji_maji,Jaji Maji,Jaji Maji,Yobe,Karasuwa,,,,,,
ward,jakana,Jakana,Jakana,Borno,Konduga,,,,,,
ward,jakusko,Jakusko,Jakusko,Yobe,Jakusko,,,,,,
ward,jambutu,Jambutu,Jambutu,Adamawa,Yola_North,,,,,,
ward,janga,Janga,Janga,Yobe,Fika,,,,,,
ward,jara_dali,Jara-Dali,Jara-Dali,Borno,Bayo,,,,,,
ward,jara_gol,Jara-Gol,Jara-Gol,Borno,Bayo,,,,,,
ward,jarawa,Jarawa,Jarawa,Borno,Kala_Balge,,,,,,
ward,jawa_g_dole,Jawa G Dole,Jawa G Dole,Yobe,Bursari,,,,,,
ward,jawur_katamma,Jawur Katamma,Jawur Katamma,Yobe,Jakusko,,,,,,
ward,jebuwa,Jebuwa,Jebuwa,Yobe,Yusufari,,,,,,
ward,jera_bakari,Jera Bakari,Jera Bakari,Adamawa,Girei,,,,,,
ward,jera_bonyo,Jera Bonyo,Jera Bonyo,Adamawa,Girei,,,,,,
ward,jereng,Jereng,Jereng,Adamawa,Mayo_Belwa,,,,,,
ward,jigalambu,Jigalambu,Jigalambu,Adamawa,Michika,,,,,,
ward,jigalta,Jigalta,Jigalta,Borno,Nganzai,,,,,,
ward,jilbe,Jilbe,Jilbe,Borno,Kala_Balge,,,,,,
ward,jororo,Jororo,Jororo,Yobe,Geidam,,,,,,
ward,juluri_damnawa,Juluri Damnawa,Juluri Damnawa,Yobe,Bursari,,,,,,
ward,jumbam,Jumbam,Jumbam,Yobe,Tarmua,,,,,,
ward,jumbul,Jumbul,Jumbul,Adamawa,Shelleng,,,,,,
ward,k_kaudi,K Kaudi,K Kaudi,Borno,Kala_Balge,,,,,,
ward,k_kumaga,K Kumaga,K Kumaga,Borno,Kala_Balge,,,,,,
ward,kabulawa,Kabulawa,Kabulawa,Borno,Marte,,,,,,
ward,kafa_mafi,Kafa Mafi,Kafa Mafi,Borno,Damboa,,,,,,
ward,kafiya,Kafiya,Kafiya,Yobe,Yunusari,,,,,,
ward,kaguram,Kaguram,Kaguram,Borno,Monguno,,,,,,
ward,kala,Kala,Kala,Borno,Kala_Balge,,,,,,
ward,kalallawa_gabai,Kalallawa Gabai,Kalallawa Gabai,Yobe,Damaturu,,,,,,
ward,kaliyari,Kaliyari,Kaliyari,Yobe,Bursari,,,,,,
ward,kalizoram,Kalizoram,Kalizoram,Borno,Magumeri,,,,,,
ward,kanuri,Kanuri,Kanuri,Yobe,Nguru,,,,,,
ward,karagawaru,Karagawaru,Karagawaru,Borno,Kaga,,,,,,
ward,kararam,Kararam,Kararam,Borno,Magumeri,,,,,,
ward,karasuwa_galu,Karasuwa Galu,Karasuwa Galu,Yobe,Karasuwa,,,,,,
ward,karasuwa_garu_guna,Karasuwa Garu Guna,Karasuwa Garu Guna,Yobe,Karasuwa,,,,,,
ward,kareto,Kareto,Kareto,Borno,Mobbar,,,,,,
ward,karewa,Karewa,Karewa,Adamawa,Yola_North,,,,,,
ward,karlahi,Karlahi,Karlahi,Adamawa,Fufore,,,,,,
ward,kasugula,Kasugula,Kasugula,Borno,Bama,,,,,,
ward,katuzu,Katuzu,Katuzu,Yobe,Bade,,,,,,
ward,kautikari,Kautikari,Kautikari,Borno,Chibok,,,,,,
ward,kauwa,Kauwa,Kauwa,Borno,Kukawa,,,,,,
ward,kawuri,Kawuri,Kawuri,Borno,Konduga,,,,,,
ward,kayeri,Kayeri,Kayeri,Yobe,Fune,,,,,,
ward,kekeno,Kekeno,Kekeno,Borno,Kukawa,,,,,,
ward,kessaa,Kessa'A,Kessa'A,Borno,Abadam,,,,,,
ward,ketembere,Ketembere,Ketembere,Adamawa,Shelleng,,,,,,
ward,khadammari,Khadammari,Khadammari,Borno,Jere,,,,,,
ward,kidda,Kidda,Kidda,Borno,Hawul,,,,,,
ward,kilange_funa,Kilange Funa,Kilange Funa,Adamawa,Song,,,,,,
ward,kilange_hirna,Kilange Hirna,Kilange Hirna,Adamawa,Song,,,,,,
ward,kingarawa,Kingarawa,Kingarawa,Borno,Guzamala,,,,,,
ward,kingowa,Kingowa,Kingowa,Borno,Gubio,,,,,,
ward,kirawa,Kirawa,Kirawa,Borno,Gwoza,,,,,,
ward,kirchinga,Kirchinga,Kirchinga,Adamawa,Madagali,,,,,,
ward,kirenowa,Kirenowa,Kirenowa,Borno,Marte,,,,,,
ward,kiri,Kiri,Kiri,Adamawa,Shelleng,,,,,,
ward,kiri_1,Kiri 1,Kiri 1,Adamawa,Toungo,,,,,,
ward,kiri_2,Kiri 2,Kiri 2,Adamawa,Toungo,,,,,,
ward,kodomti,Kodomti,Kodomti,Adamawa,Numan,,,,,,
ward,kogin_baba_1,Kogin Baba 1,Kogin Baba 1,Adamawa,Toungo,,,,,,
ward,kogin_baba_2,Kogin Baba 2,Kogin Baba 2,Adamawa,Toungo,,,,,,
ward,kola,Kola,Kola,Adamawa,Guyuk,,,,,,
ward,kollere_kafaje,Kollere Kafaje,Kollere Kafaje,Yobe,Fune,,,,,,
ward,kolore,Kolore,Kolore,Adamawa,Mubi_North,,,,,,
ward,koma_1,Koma 1,Koma 1,Adamawa,Jada,,,,,,
ward,koma_2,Koma 2,Koma 2,Adamawa,Jada,,,,,,
ward,kombo,Kombo,Kombo,Borno,Shani,,,,,,
ward,konduga,Konduga,Konduga,Borno,Konduga,,,,,,
ward,konkol,Konkol,Konkol,Adamawa,Maiha,,,,,,
ward,konkomma,Konkomma,Konkomma,Yobe,Machina,,,,,,
ward,koriyel,Koriyel,Koriyel,Yobe,Tarmua,,,,,,
ward,korongilum,Korongilum,Korongilum,Borno,Chibok,,,,,,
ward,koshebe,Koshebe,Koshebe,Borno,Mafa,,,,,,
ward,kpasham,Kpasham,Kpasham,Adamawa,Demsa,,,,,,
ward,kubo,Kubo,Kubo,Borno,Shani,,,,,,
ward,kubuku,Kubuku,Kubuku,Borno,Kwaya_Kusar,,,,,,
ward,kuburmbula,Kuburmbula,Kuburmbula,Borno,Chibok,,,,,,
ward,kuda,Kuda,Kuda,Borno,Nganzai,,,,,,
ward,kudokurgo,Kudokurgo,Kudokurgo,Borno,Abadam,,,,,,
ward,kukareta_warsala,Kukareta Warsala,Kukareta Warsala,Yobe,Damaturu,,,,,,
ward,kukawa,Kukawa,Kukawa,Borno,Kukawa,,,,,,
ward,kukayasku,Kukayasku,Kukayasku,Yobe,Machina,,,,,,
ward,kukuri,Kukuri,Kukuri,Yobe,Nangere,,,,,,
ward,kulli,Kulli,Kulli,Borno,Marte,,,,,,
ward,kumagannam,Kumagannam,Kumagannam,Yobe,Yusufari,,,,,,
ward,kumalia,Kumalia,Kumalia,Borno,Monguno,,,,,,
ward,kumshe,Kumshe,Kumshe,Borno,Bama,,,,,,
ward,kupti,Kupti,Kupti,Borno,Magumeri,,,,,,
ward,kuranabasa,Kuranabasa,Kuranabasa,Borno,Gwoza,,,,,,
ward,kurba_gayi,Kurba Gayi,Kurba Gayi,Borno,Kwaya_Kusar,,,,,,
ward,kurnawa,Kurnawa,Kurnawa,Borno,Nganzai,,,,,,
ward,kushimaga,Kushimaga,Kushimaga,Yobe,Gulani,,,,,,
ward,kusur,Kusur,Kusur,Yobe,Geidam,,,,,,
ward,kwaja,Kwaja,Kwaja,Adamawa,Mubi_South,,,,,,
ward,kwajaffa,Kwajaffa,Kwajaffa,Borno,Hawul,,,,,,
ward,kwarhi,Kwarhi,Kwarhi,Adamawa,Hong,,,,,,
ward,kwaya_kusar,Kwaya Kusar,Kwaya Kusar,Borno,Kwaya_Kusar,,,,,,
ward,kwayabura,Kwayabura,Kwayabura,Borno,Hawul,,,,,,
ward,lafiya,Lafiya,Lafiya,Adamawa,Lamurde,,,,,,
ward,lafiya_loi_loi,Lafiya Loi Loi,Lafiya Loi Loi,Yobe,Jakusko,,,,,,
ward,lakundum,Lakundum,Lakundum,Borno,Shani,,,,,,
ward,lamisu,Lamisu,Lamisu,Yobe,Machina,,,,,,
ward,lamisula,Lamisula,Lamisula,Borno,Maiduguri,,,,,,
ward,lamurde,Lamurde,Lamurde,Adamawa,Lamurde,,,,,,
ward,lamurde,Lamurde,Lamurde,Adamawa,Mubi_South,,,,,,
ward,langawa_darin,Langawa Darin,Langawa Darin,Yobe,Nangere,,,,,,
ward,lantaiwa,Lantaiwa,Lantaiwa,Yobe,Tarmua,,,,,,
ward,lassa,Lassa,Lassa,Borno,Askira_Uba,,,,,,
ward,lawan_fannami,Lawan Fannami,Lawan Fannami,Yobe,Bade,,,,,,
ward,lawan_musa,Lawan Musa,Lawan Musa,Yobe,Bade,,,,,,
ward,layi,Layi,Layi,Borno,Mobbar,,,,,,
ward,lege,Lege,Lege,Borno,Mafa,,,,,,
ward,leko,Leko,Leko,Adamawa,Jada,,,,,,
ward,libbo,Libbo,Libbo,Adamawa,Shelleng,,,,,,
ward,likama,Likama,Likama,Borno,Chibok,,,,,,
ward,limanti,Limanti,Limanti,Borno,Bayo,,,,,,
ward,limawa,Limawa,Limawa,Adamawa,Yola_North,,,,,,
ward,logumane,Logumane,Logumane,Borno,Ngala,,,,,,
ward,lokoro,Lokoro,Lokoro,Adamawa,Guyuk,,,,,,
ward,lokuwa,Lokuwa,Lokuwa,Adamawa,Mubi_North,,,,,,
ward,loskuri,Loskuri,Loskuri,Borno,Mafa,,,,,,
ward,luggere,Luggere,Luggere,Adamawa,Yola_North,,,,,,
ward,m_kaza,M. Kaza,M. Kaza,Borno,Dikwa,,,,,,
ward,m_maja,M. Maja,M. Maja,Borno,Dikwa,,,,,,
ward,maafa,Ma'Afa,Ma'Afa,Borno,Mafa,,,,,,
ward,maanna,Ma'Anna,Ma'Anna,Yobe,Geidam,,,,,,
ward,machina,Machina,Machina,Yobe,Machina,,,,,,
ward,mada,Mada,Mada,Borno,Kala_Balge,,,,,,
ward,madagali,Madagali,Madagali,Adamawa,Madagali,,,,,,
ward,madzi,Madzi,Madzi,Adamawa,Michika,,,,,,
ward,mafa,Mafa,Mafa,Borno,Mafa,,,,,,
ward,mafoni,Mafoni,Mafoni,Borno,Maiduguri,,,,,,
ward,magumeri,Magumeri,Magumeri,Borno,Magumeri,,,,,,
ward,maiha_gari,Maiha Gari,Maiha Gari,Adamawa,Maiha,,,,,,
ward,maimalari,Maimalari,Maimalari,Yobe,Yusufari,,,,,,
ward,maimusari,Maimusari,Maimusari,Borno,Jere,,,,,,
ward,mainok,Mainok,Mainok,Borno,Kaga,,,,,,
ward,mairari,Mairari,Mairari,Borno,Guzamala,,,,,,
ward,mairi,Mairi,Mairi,Borno,Jere,,,,,,
ward,maisandari,Maisandari,Maisandari,Borno,Maiduguri,,,,,,
ward,maisandari_wi,Maisandari Wi,Maisandari Wi,Yobe,Damaturu,,,,,,
ward,maiwa,Maiwa,Maiwa,Borno,Nganzai,,,,,,
ward,maja_kura,Maja Kura,Maja Kura,Yobe,Nguru,,,,,,
ward,makama_a,Makama A,Makama A,Adamawa,Yola_South,,,,,,
ward,makama_b,Makama B,Makama B,Adamawa,Yola_South,,,,,,
ward,malari,Malari,Malari,Borno,Konduga,,,,,,
ward,mamudo,Mamudo,Mamudo,Yobe,Potiskum,,,,,,
ward,manda_daa,Manda Da'A,Manda Da'A,Yobe,Tarmua,,,,,,
ward,mandala,Mandala,Mandala,Borno,Monguno,,,,,,
ward,mandaragirau,Mandaragirau,Mandaragirau,Borno,Biu,,,,,,
ward,mandunari,Mandunari,Mandunari,Yobe,Gujba,,,,,,
ward,manjekin,Manjekin,Manjekin,Adamawa,Maiha,,,,,,
ward,mapeo,Mapeo,Mapeo,Adamawa,Jada,,,,,,
ward,marama_kidang,Marama Kidang,Marama Kidang,Borno,Hawul,,,,,,
ward,margata,Margata,Margata,Borno,Dikwa,,,,,,
ward,marguba,Marguba,Marguba,Borno,Kaga,,,,,,
ward,marmari_gudugurka,Marmari Gudugurka,Marmari Gudugurka,Yobe,Fune,,,,,,
ward,marte,Marte,Marte,Borno,Marte,,,,,,
ward,masaba,Masaba,Masaba,Yobe,Bursari,,,,,,
ward,mashamari,Mashamari,Mashamari,Borno,Jere,,,,,,
ward,mashio,Mashio,Mashio,Yobe,Fune,,,,,,
ward,maskandare,Maskandare,Maskandare,Yobe,Machina,,,,,,
ward,masu,Masu,Masu,Borno,Mafa,,,,,,
ward,mayo_bani,Mayo Bani,Mayo Bani,Adamawa,Mubi_North,,,,,,
ward,mayo_farang,Mayo Farang,Mayo Farang,Adamawa,Mayo_Belwa,,,,,,
ward,mayo_inne,Mayo Inne,Mayo Inne,Adamawa,Fufore,,,,,,
ward,mayo_kalaye,Mayo Kalaye,Mayo Kalaye,Adamawa,Jada,,,,,,
ward,mayo_lope,Mayo Lope,Mayo Lope,Adamawa,Hong,,,,,,
ward,mayo_nguli,Mayo Nguli,Mayo Nguli,Adamawa,Maiha,,,,,,
ward,mayori,Mayori,Mayori,Yobe,Yusufari,,,,,,
ward,mbalala,Mbalala,Mbalala,Borno,Chibok,,,,,,
ward,mbamba,Mbamba,Mbamba,Adamawa,Yola_South,,,,,,
ward,mbila,Mbila,Mbila,Adamawa,Mayo_Belwa,,,,,,
ward,mbokura,Mbokura,Mbokura,Borno,Chibok,,,,,,
ward,mbula,Mbula,Mbula,Adamawa,Demsa,,,,,,
ward,mbullo,Mbullo,Mbullo,Adamawa,Jada,,,,,,
ward,michika_1,Michika 1,Michika 1,Adamawa,Michika,,,,,,
ward,michika_2,Michika 2,Michika 2,Adamawa,Michika,,,,,,
ward,mijilu,Mijilu,Mijilu,Adamawa,Mubi_North,,,,,,
ward,mintar,Mintar,Mintar,Borno,Monguno,,,,,,
ward,miringa,Miringa,Miringa,Borno,Biu,,,,,,
ward,miye,Miye,Miye,Borno,Nganzai,,,,,,
ward,moda_dlaka,Moda / Dlaka,Moda / Dlaka,Adamawa,Michika,,,,,,
ward,modire,Modire,Modire,Adamawa,Girei,,,,,,
ward,moduri,Moduri,Moduri,Borno,Guzamala,,,,,,
ward,mofio,Mofio,Mofio,Borno,Monguno,,,,,,
ward,moholo,Moholo,Moholo,Borno,Kala_Balge,,,,,,
ward,monguno,Monguno,Monguno,Borno,Monguno,,,,,,
ward,mozogun,Mozogun,Mozogun,Yobe,Yunusari,,,,,,
ward,mubi_fussami,Mubi Fussami,Mubi Fussami,Yobe,Fika,,,,,,
ward,muchalla,Muchalla,Muchalla,Adamawa,Mubi_North,,,,,,
ward,mugulbu,Mugulbu,Mugulbu,Adamawa,Mubi_South,,,,,,
ward,muguram,Muguram,Muguram,Yobe,Jakusko,,,,,,
ward,mujara,Mujara,Mujara,Adamawa,Mubi_South,,,,,,
ward,mujigine,Mujigine,Mujigine,Borno,Mafa,,,,,,
ward,mulgo_kopchi,Mulgo Kopchi,Mulgo Kopchi,Borno,Damboa,,,,,,
ward,muliye,Muliye,Muliye,Borno,Dikwa,,,,,,
ward,munkavachitta,Munkavachitta,Munkavachitta,Adamawa,Michika,,,,,,
ward,murfakalam,Murfakalam,Murfakalam,Yobe,Damaturu,,,,,,
ward,mussa,Mussa,Mussa,Borno,Askira_Uba,,,,,,
ward,musune,Musune,Musune,Borno,Marte,,,,,,
ward,mutai,Mutai,Mutai,Yobe,Gujba,,,,,,
